1552622;497428
2273156;943335
6211983;787518
6949040;7216884
2848257;4897089
2829600;5594710
6310100;6364195
153937;260453
5404033;831867
103510;4804673
1744347;573318
8288311;8558416
2110558;76060
225387;2318467
4988087;6765328
111616;1619869
111324;9343878
1493976;170917
1740742;762013
3975713;6595389
474794;49038
1172267;672767
1692113;9687829
439401;667519
3422626;7817509
1595069;4805832
1223130;7685759
3650761;8288311
1536145;4770403
4173503;4785356
2848257;4723751
217367;9563008
6204290;7525363
171245;9936246
10363772;5296904
5594710;762013
95454;9936246
1520965;613615
194978;3908169
7590891;777820
6159049;7111707
10251605;7751303
1448613;171245
1642260;4897089
170917;217367
1190072;227395
140111;2377685
1459124;66214
1218704;9014669
208340;700165
5151456;6707322
2345471;798082
1633487;2236273
3366218;7677213
330798;6205864
4195632;9256787
1584370;2421925
4356778;5855365
3639013;9902528
6078550;777820
5594710;9866
160;9970148
253237;343107
1520965;1740742
4043781;6595389
130532;208340
1552622;4541092
315596;777820
7111707;7598744
2406615;260453
5823644;700165
1438562;9362801
2345471;253237
1103906;6469928
111251;260453
10346331;372402
5082;7894563
3639013;944497
6707322;950086
10363772;9563008
111251;3705263
1445114;8288311
1056502;1526452
10134365;3319465
6513298;7438402
1624959;6317347
313161;4770403
10363772;1592066
2421925;4433348
245394;507678
2421925;2590870
380079;678465
1592066;1692113
1744347;9866
6595389;7117411
3639013;950086
315596;8525
4770403;5296904
1495809;3494081
3187629;998606
2317407;5875315
1573610;5823644
240172;6949040
2317407;3639013
3639013;8589210
3639013;649076
5835687;669670
6032656;8223772
573318;9866
1922238;4829465
10331934;3639013
31698;4433348
5296904;6949040
10349245;2317407
110073;6364195
1167668;46949
1633487;9071560
2421925;7262
7388044;9936246
2546188;3144112
3650761;9518166
3652062;4084891
217367;483094
10360812;3610253
1493976;1744347
10331934;2590870
425310;893082
1943676;2689724
173928;9866
173928;343107
2236273;3255771
4770403;9362801
2848257;7262
2822370;6824976
2377685;7414026
2354108;78827
1001642;255926
325780;634009
227787;9122157
1383831;634009
1536145;3639013
10331934;10346331
208340;672767
1536145;7388044
373823;512439
2008875;8155789
7388044;9071560
105719;1218704
1172267;1237070
634009;762013
1520965;634009
672767;8525
1448613;2689724
217367;4988087
1212748;9259948
323199;79476
10363772;9687829
10134365;4023005
171245;7216884
233907;5836542
2150079;930064
1826692;343107
5674087;865735
10316849;1053730
3650761;372402
2064514;3739808
10363490;782770
2421925;5380149
2068106;6722439
3436611;698552
10363772;170917
10363454;2744224
1478583;9918583
253237;5823644
1448613;2421925
5151456;950086
1889710;2354108
6765328;9936246
170917;8263017
111324;1445114
1183856;1744347
5082;6071885
10360812;26263
3178143;5706659
5576241;9518166
10331934;2848257
3733629;998606
1534649;54208
10363427;9949018
1297785;5296904
399844;9071560
1297785;2236273
1059327;7502598
1633487;3255771
10364017;103871
1643919;8052933
1654770;678465
4770403;8558416
7677213;9936246
2901725;893853
1448613;3639013
7677213;950086
1744347;4356778
260453;777820
1584370;2689724
1624959;1798254
6548820;838297
10346331;2317407
2377685;2438096
6211983;7156400
1005679;103584
1536145;4723751
5146805;9071560
140111;8558416
2023360;4023005
1654770;380079
1427081;1833361
103584;2438096
2689724;7216884
1107315;3650761
1595069;1692113
3255771;4897089
2064514;425310
2155800;5647941
2641587;8223772
3639013;785706
10331934;8589210
1522678;367429
1383831;1520965
315596;3739808
8890867;9153733
3338197;7685759
173928;1744347
2139833;2318467
2650234;6032656
1448613;1642260
5426177;9402747
7388044;950086
483094;4897089
1041983;4099585
1095675;4368958
5196362;5706703
6078550;8558416
245394;26263
2332094;5348175
323199;380079
2410802;3639013
4723751;7216884
2345471;700165
1734389;3958715
10331934;9563008
240172;5146805
3610253;7601004
1621930;569071
5226214;868737
2421925;399844
2776956;701326
7414026;8263017
3736628;4023005
4275617;8500479
3908832;9394378
1495809;2916945
1183856;634009
29242;5619045
10342419;1095675
173928;762013
1232405;701798
1013641;1405427
171245;2421925
1237070;798082
3739808;5594710
6078550;8589210
1642260;240172
440661;955484
1633487;4723751
173928;798082
1826692;3910767
1943676;5296904
238531;655297
1237070;325780
1005679;8558416
3178143;3911629
1005679;2377685
731515;9071560
2354108;440735
4404526;8558416
240830;678465
138537;698552
1237070;1383831
1878860;8677509
1573610;678465
1592898;240830
1744347;893082
1297785;9362801
2037311;3639013
2354108;840120
2421925;3366218
3388704;7391135
1052821;81981
4785356;9836101
4084891;5384588
4404526;5967271
1526452;4129613
1088647;494524
10342419;4368958
3081584;8604205
3650761;76961
2389051;3177827
10331934;7598390
10363772;3908832
3241440;360179
1584370;7677213
3908832;5380149
47452;697059
1524496;31698
1744347;634009
1297785;950086
2421925;4770403
1768645;1919659
10349245;6078550
3081584;4374178
3255771;5380149
512439;9335271
173559;54208
1228432;716260
1584370;9071560
1390960;66832
483094;5146805
1520965;777820
1218704;208340
307006;947595
5936174;760361
3639013;5829623
4770403;4988087
2829600;3739808
1525481;378918
1428522;1799936
1740742;5823644
1624959;1751865
1218704;5594710
8062498;8558416
1654770;5450495
240172;9936246
762013;9014669
1493976;8589210
10363545;9949018
240830;5450495
1740742;700165
4023005;47452
6722439;9518166
2345471;3739808
1642260;4723751
1107315;1835769
1183856;700165
402156;98330
105719;5823644
3344856;831867
2495894;712232
46809;698552
111251;2829600
1526452;7419955
1005679;10349245
419884;5662642
10296506;8941339
2008875;6296142
1634739;670441
111324;240172
10179291;325780
1267639;6824976
292365;316661
5798223;6304441
116658;366321
10363772;45868
1334295;245394
1219279;9773247
3391420;4723751
4129613;7419955
1642260;5151456
4770403;4805832
202871;2068106
26263;780485
1773231;6364323
416255;91293
1297785;171245
240830;46809
1584370;5296904
1520965;3705263
6211983;79476
3650761;6707322
240172;3650761
1059327;669670
5146805;9394378
4433348;483094
1692113;3650761
1619869;416255
1534649;42888
45868;4770403
1075965;9970148
3255771;5151456
10363748;9949018
103584;1438562
1183856;1520965
3908169;930064
130532;4356778
10172651;1212708
208340;9866
1362558;3922884
6563111;7869430
10117418;12175
2823813;4023005
148854;470
31698;6707322
2487841;781616
4560482;4586647
10282971;3818235
1846531;6406160
1744347;8525
1645228;551541
170917;6078550
2389051;8659060
10179291;3739808
425310;700165
1107315;5226214
1313960;5159818
323199;678465
1146297;536421
1692113;8558416
10316849;10363434
5450495;678465
613615;798082
6078550;7414026
10331934;3391420
3273342;3908832
1633487;1642260
2064514;8525
4988087;9936246
2317407;2438096
1493976;762013
1285903;4422911
110073;6310100
1642260;5380149
3639013;8062498
781616;955484
5576241;5662642
1522678;6504249
5875315;6078550
7216884;95454
4362134;5565503
1654770;79476
1228432;240830
21728;494524
2317407;777820
1297763;170553
3639013;4551878
10331934;3908832
7559062;9564228
4545925;4943314
253237;700165
1584370;1943676
31698;4897089
2377685;4988087
1633487;5380149
239513;5450495
5421414;735008
7294690;8108735
273315;391057
5967271;9343878
1438562;5924269
1642260;2689724
1362558;4522109
2704445;689072
10346331;10363772
1334295;780485
762013;8525
4253551;913292
3639013;9343878
171245;950086
8155789;838297
4374178;8604205
5505099;6278969
1035643;1103906
173928;9014669
217367;8223772
380079;468
1438562;9563008
420851;5249312
253237;762013
10265828;4196
111251;700165
1089309;75864
1410200;5738815
3705263;613615
365596;7370804
105719;425310
10256143;7950771
2022803;3639013
4770403;5875315
153937;1744347
4433348;7216884
325780;675397
420851;7493675
2829600;3705263
3366218;9394378
10361327;420920
663161;677518
2595251;7590891
173559;3429329
6949040;943335
1203825;77424
1534649;2785166
401760;7295726
5348175;7117411
4433348;4723751
105281;1476340
4310946;6824976
1297785;5829623
10363545;1728156
173559;948953
1774223;889696
171245;5829623
10363984;464143
2671638;998606
127984;7576559
170917;7598390
2725611;419884
60981;637714
777820;9362801
1203825;155238
5924269;7414026
1172267;1740742
10179291;573318
111251;1520965
10359456;10363748
10363532;4952286
103584;6765328
567626;63877
6038508;7438402
1383831;1493976
2354108;50894
173928;246103
10363772;6949040
10361039;4296245
2406615;3705263
3273342;4770403
3849139;5353349
328702;7886037
2829600;9866
5823644;660957
3639013;787518
1052821;4785356
1650386;4178726
103584;468
5706659;845531
1740742;2345471
4522109;6296142
3651976;585534
103584;7414026
105719;893082
1228432;468
2332094;5615294
240172;5380149
3144112;7644519
2641587;8155789
1448613;31698
1297785;7598390
1005679;10331934
5924269;8062498
777820;8589210
4723751;5151456
4195632;860276
5335890;9293
4770403;7598390
10179291;4356778
58733;6406160
1403983;1692113
2744224;4449978
1005679;10363772
1162056;1209088
1005679;217367
3391420;5380149
1218704;762013
1297785;1642260
240172;7677213
1380862;8500479
2421925;3908832
3739808;700165
2317407;8062498
3705263;3739808
2552781;3816524
18381;3048978
1427081;5082
1448613;483094
3650761;9394378
3639013;5380149
245394;3610253
5455767;6071885
2022803;9687829
1692113;4805832
3705263;425310
1584370;7388044
343107;9866
3652062;4804673
111251;5855365
1438562;21728
1595069;5967271
3705263;634009
3828743;5909770
1692113;5593017
10348242;9646778
1740742;325780
1445114;5967271
1536145;31698
103584;45868
3273342;7677213
1237070;173928
3209739;6867251
10363772;737574
10363316;92454
1219279;3650761
1692113;2022803
669670;68061
5095435;8677509
1427081;760361
2552781;3639013
7601004;9391451
1383831;153937
1592898;33324
1754678;425166
1223130;6511450
1237070;3739808
3910767;655297
4630433;659203
1827803;8558416
1296987;13717
1878860;4195632
2643171;5384588
194978;2150079
1919659;883042
153937;2406615
1089309;758738
1573610;660957
1825381;956091
1331706;64996
1329093;634009
1013641;322467
1525481;744411
10069965;4019172
2689724;950086
1172267;315596
323388;357170
18381;751023
1534649;4546053
10340324;4522109
4988087;5924269
153937;8525
700165;9866
190363;5823644
1403983;2022803
8062498;9936246
5909770;6595389
425310;5855365
2236273;9394378
10361286;188960
1493976;9563008
236679;3998458
27926;68061
10008950;6548820
2406615;700165
1825894;7378925
129939;3728159
10363772;1691889
2552781;325780
2829600;762013
1645228;8122315
103584;217367
2377685;6765328
240172;4897089
10349089;4522109
1773231;7869430
2544928;855464
5855365;777820
10363291;8618041
2959490;7137
3273342;4723751
1493976;2377685
1448613;1633487
10179291;1740742
2345471;634009
158189;6504249
2377685;9362801
1493976;1835769
5421414;732415
10348242;8890867
712232;811085
4723751;950086
2008875;4522109
1607176;3344856
10349089;1698144
3639013;6078550
10348382;10363532
363344;81045
4023005;6548820
3908832;4897089
343107;4356778
1005679;4988087
1061115;4023005
10179291;1237070
10172651;855464
1005679;9362801
1799936;234271
10331934;170917
103584;698552
2689724;4897089
1375586;1621758
1297785;45868
1383831;8525
2406615;798082
5875315;6765328
1172267;777820
138537;1592898
10363772;8558416
10008950;6296142
240172;2421925
253237;672767
3639013;8263017
1445114;4805832
10361327;6511450
1493976;7598390
2037311;2068106
10256143;2210496
1228432;79476
10349245;6765328
1237070;260453
1237070;1520965
130532;325780
700165;798082
2037311;5296904
10179291;5855365
1005679;9936246
1383831;9014669
1493976;2399123
5436953;6687620
1167668;1405427
1183856;173928
111324;1403983
240172;4433348
130532;798082
6918884;731515
7156400;79476
105719;5855365
762013;9866
3650761;9071560
418523;735220
5146805;5151456
239513;323199
1383831;9866
4770403;95454
323388;829644
240172;6722439
253237;5594710
1448613;4433348
1383831;1740742
399844;950086
4770403;7388044
4988087;6078550
1297785;3908832
10349245;45868
9362801;9936246
217367;777820
10179291;5594710
10340324;6548820
1642260;7677213
551541;6204290
6345702;81045
777820;8062498
217367;2590870
2406615;246103
1232405;6211983
331725;360179
2410802;4422911
1172267;2829600
1172267;573318
1218704;3705263
4356778;634009
2354108;683439
10340324;4023005
1520965;2406615
8500479;860276
2590870;2689724
551541;7525363
170917;45868
158189;367429
3639013;6949040
1493976;9936246
2345471;2829600
1403983;4805832
10008950;4023005
2421925;9394378
2410802;79476
315596;573318
2641587;3922884
2848257;6707322
1774379;54208
2064514;700165
1881091;2785166
1643919;7553572
1520965;343107
190363;239513
4173503;8491687
10362158;2166111
5296904;5380149
1190072;1619869
10363748;1728156
1759791;3839950
1633487;5151456
1072168;48240
2022803;4404526
10164223;5576241
1881091;4560482
5594710;893082
2421925;7216884
1493976;5875315
46809;79476
613615;893082
425310;8525
483094;6296142
4023005;9041370
10134365;54208
4034338;504435
2236273;7677213
217367;3255771
1924134;536740
10363772;4356778
130532;1520965
10255876;2354108
1493976;8263017
4770403;9394378
240172;5151456
5615294;7117411
3273342;3391420
741037;7525363
2345471;5594710
6288730;6364195
3908832;6707322
4023005;9518166
31698;3639013
1448613;5829623
138537;46809
1698144;2641587
1592066;3650761
2236273;3273342
1943676;3908832
1592066;1595069
27926;557294
141294;194978
10346331;3639013
153937;634009
130532;2829600
153937;5823644
1943676;4897089
3209739;60981
2683;504561
10179291;634009
4019569;8477159
10346331;7414026
3399824;523593
3908832;5151456
5296904;9936246
2421925;95454
6707322;9071560
1334295;507678
7559062;92454
4770403;7216884
101063;6204290
10364082;6445534
260453;700165
1633487;4897089
1403983;4770403
1592898;79476
1005679;10346331
5082;5936174
399844;5296904
10363772;2438096
10360812;635925
3828743;6563111
1297785;4770403
1878860;5095435
1153754;541725
1773231;5615294
3650761;5062162
1167668;1534649
787518;79476
8558416;9687829
12637;1275021
276834;51953
315596;3705263
323199;716260
4356778;798082
1237070;4023005
3391420;7388044
1493976;573318
5362303;81045
10323829;2551507
